date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:58:06	973/973	---M--	200	added ('OK')	image/png	etag:%223cd-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/images/stripes/stripes_10_b.png	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/images/stripes/stripes_10_b.png	(from https://thecave.ec/wp-content/themes/betheme/css/be.css?ver=26.3)
23:58:06	956/956	---M--	200	added ('OK')	image/png	etag:%223bc-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/images/timeline_top.png	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/images/timeline_top.png	(from https://thecave.ec/wp-content/themes/betheme/css/be.css?ver=26.3)
23:58:06	2338/2338	---M--	200	added ('OK')	image/png	etag:%22922-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/images/timeline_left.png	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/images/timeline_left.png	(from https://thecave.ec/wp-content/themes/betheme/css/be.css?ver=26.3)
23:58:07	1151/1151	---M--	200	added ('OK')	image/png	etag:%2247f-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/images/fancy_heading_hr.png	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/images/fancy_heading_hr.png	(from https://thecave.ec/wp-content/themes/betheme/css/be.css?ver=26.3)
23:58:07	1077/1077	---M--	200	added ('OK')	image/png	etag:%22435-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/images/bg_panel.png	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/images/bg_panel.png	(from https://thecave.ec/wp-content/themes/betheme/css/be.css?ver=26.3)
23:58:08	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.eot	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.eot	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:08	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.eot?	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400d41d.eot	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:09	92136/92136	---M--	200	added ('OK')	application/font-woff	etag:%22167e8-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:09	78460/78460	---M--	200	added ('OK')	application/font-woff2	etag:%221327c-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff2	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.woff2	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:09	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.eot	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.eot	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:09	136516/136516	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221544-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.ttf	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.ttf	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:10	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-627bfc47-0;gz%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.svg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-brands-400.svg	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:10	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.eot?	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400d41d.eot	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:10	13548/13548	---M--	200	added ('OK')	application/font-woff2	etag:%2234ec-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff2	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff2	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:11	16772/16772	---M--	200	added ('OK')	application/font-woff	etag:%224184-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.woff	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:11	34052/34052	---M--	200	added ('OK')	application/x-font-ttf	etag:%228504-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.ttf	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.ttf	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:11	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-627bfc47-0;gz%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.svg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-regular-400.svg	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:12	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.eot	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.eot	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:12	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.eot?	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900d41d.eot	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:12	80300/80300	---M--	200	added ('OK')	application/font-woff2	etag:%22139ac-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff2	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff2	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:12	104280/104280	---M--	200	added ('OK')	application/font-woff	etag:%2219758-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.woff	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:13	1494/1494	---M--	200	added ('OK')	image/png	etag:%225d6-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	(from https://thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.min.css?ver=26.3)
23:58:13	204528/204528	---M--	200	added ('OK')	application/x-font-ttf	etag:%2231ef0-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.ttf	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.ttf	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:13	18277/18277	---M--	200	added ('OK')	image/jpeg	etag:%224765-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	(from https://thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.min.css?ver=26.3)
23:58:13	3284/3284	---M--	200	added ('OK')	image/gif	etag:%22cd4-627bfc47-0;;;%22	https://thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	(from https://thecave.ec/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.min.css?ver=26.3)
23:58:13	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-627bfc47-0;gz%22	https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.svg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fa-solid-900.svg	(from https://thecave.ec/wp-content/themes/betheme/fonts/fontawesome/fontawesome.css?ver=26.3)
23:58:14	94320/94320	---M--	200	added ('OK')	application/font-woff2	etag:%2217070-64aadcd4-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.21.0	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons66e9.woff2	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.21.0)
23:58:14	214384/214384	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2234570-64aadcd4-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.21.0	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons66e9.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.21.0)
23:58:15	115892/115892	---M--	200	added ('OK')	application/font-woff	etag:%221c4b4-64aadcd4-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.21.0	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons66e9.woff	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.21.0)
23:58:15	214224/214224	---M--	200	added ('OK')	application/x-font-ttf	etag:%22344d0-64aadcd4-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.21.0	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons66e9.ttf	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.21.0)
23:58:15	322515/322515	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ebd3-64aadcd4-0;gz%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.21.0	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons66e9.svg	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.21.0)
23:58:15	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:16	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:16	76764/76764	---M--	200	added ('OK')	application/font-woff2	etag:%2212bdc-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:16	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:16	134040/134040	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220b98-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:16	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:16	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:17	13276/13276	---M--	200	added ('OK')	application/font-woff2	etag:%2233dc-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:17	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-64454d46-0;gz%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:17	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:17	33736/33736	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283c8-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:17	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-64454d46-0;gz%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:18	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:18	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:18	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:18	78196/78196	---M--	200	added ('OK')	application/font-woff2	etag:%2213174-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:19	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-64454d46-0;gz%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:19	202744/202744	---M--	200	added ('OK')	application/x-font-ttf	etag:%22317f8-64454d46-0;;;%22	https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.15.2)
23:58:20	481805/481805	---M--	200	added ('OK')	image/jpeg	etag:%2275a0d-628e521e-0;;;%22	https://thecave.ec/wp-content/uploads/2022/05/fondo3-scaled.jpg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/uploads/2022/05/fondo3-scaled.jpg	(from https://thecave.ec/wp-content/uploads/elementor/css/post-2.css?ver=1687175016)
23:58:20	1568/1568	---M-Z	200	added ('OK')	text/css	etag:%22620-64904ecd-0;gz%22	https://thecave.ec/wp-content/uploads/elementor/css/post-19.css?ver=1687178957	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/uploads/elementor/css/post-195ce1.css	(from https://thecave.ec/contact-us/)
23:58:20	93443/93443	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Aug%202023%2004:58:21%20GMT	https://thecave.ec/Trident/	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/Trident/index.html	(from https://thecave.ec/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.15.2)
23:58:20	422196/422196	---M--	200	added ('OK')	image/jpeg	etag:%2267134-628e6a75-0;;;%22	https://thecave.ec/wp-content/uploads/2022/05/fondo4-scaled.jpg	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/uploads/2022/05/fondo4-scaled.jpg	(from https://thecave.ec/wp-content/uploads/elementor/css/post-2.css?ver=1687175016)
23:58:21	9561/9561	---MC-	200	added ('OK')	application/json	date:Sat,%2012%20Aug%202023%2004:58:22%20GMT	https://thecave.ec/wp-json/wp/v2/pages/19	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-json/wp/v2/pages/19.json	(from https://thecave.ec/contact-us/)
23:58:21	2447/2447	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Aug%202023%2004:58:22%20GMT	https://thecave.ec/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecave.ec%2Fcontact-us%2F	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-json/oembed/1.0/embed86c5.json	(from https://thecave.ec/contact-us/)
23:58:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Aug%202023%2004:58:23%20GMT	https://thecave.ec/?p=19	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/index5831.html	(from https://thecave.ec/contact-us/)
23:58:22	2875/2875	---M-Z	200	added ('OK')	text/xml	date:Sat,%2012%20Aug%202023%2004:58:23%20GMT	https://thecave.ec/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthecave.ec%2Fcontact-us%2F&format=xml	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-json/oembed/1.0/embed3c41	(from https://thecave.ec/contact-us/)
23:58:22	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Aug%202023%2004:58:23%20GMT	http://thecave.ec/wp-content/uploads/betheme/css/post-19.css?ver=1691816274	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/uploads/betheme/css/post-19.82fbdf.delayed	(from https://thecave.ec/contact-us/)
23:58:22	75/75	---M--	200	added ('OK')	text/css	etag:%224b-62c483bf-0;;;%22	https://thecave.ec/wp-content/uploads/betheme/css/post-19.css?ver=1691816274	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/uploads/betheme/css/post-19fbdf.css	(from https://thecave.ec/contact-us/)
23:58:22	34753/34753	---M-Z	200	added ('OK')	text/css	etag:%2287c1-64373308-0;gz%22	https://thecave.ec/wp-content/uploads/forminator/336_5dd9466297d62365484e059126f0996d/css/style-336.css?ver=1656961042	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/uploads/forminator/336_5dd9466297d62365484e059126f0996d/css/style-3363129.css	(from https://thecave.ec/contact-us/)
23:58:23	5239/5239	---M-Z	200	added ('OK')	text/css	etag:%221477-64a6b2d6-0;gz%22	https://thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.24.6	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.minae6d.css	(from https://thecave.ec/contact-us/)
23:58:23	914/914	---M-Z	200	added ('OK')	text/css	etag:%22392-64a6b2d6-0;gz%22	https://thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/forminator-utilities.min.css?ver=1.24.6	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/forminator-utilities.minae6d.css	(from https://thecave.ec/contact-us/)
23:58:23	6037/6037	---M-Z	200	added ('OK')	text/css	etag:%221795-64a6b2d6-0;gz%22	https://thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/grid/forminator-grid.open.min.css?ver=1.24.6	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/grid/forminator-grid.open.minae6d.css	(from https://thecave.ec/contact-us/)
23:58:23	57551/57551	---M-Z	200	added ('OK')	text/css	etag:%22e0cf-64a6b2d6-0;gz%22	https://thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/form/forminator-form-flat.base.min.css?ver=1.24.6	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/form/forminator-form-flat.base.minae6d.css	(from https://thecave.ec/contact-us/)
23:58:24	57970/57970	---M-Z	200	added ('OK')	text/css	etag:%22e272-64a6b2d6-0;gz%22	https://thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/form/forminator-form-flat.full.min.css?ver=1.24.6	C:/Users/ALEX/OneDrive/Escritorio/app/thecave.ec/wp-content/plugins/forminator/assets/forminator-ui/css/src/form/forminator-form-flat.full.minae6d.css	(from https://thecave.ec/contact-us/)
